culture,typeOfEntity,authorizedFormOfName,parallelFormsOfName,standardizedFormsOfName,otherFormsOfName,corporateBodyIdentifiers,datesOfExistence,history,places,legalStatus,functions,mandates,internalStructures,generalContext,descriptionIdentifier,institutionIdentifier,rules,status,levelOfDetail,revisionHistory,sources,maintenanceNotes,actorOccupations,actorOccupationNotes,subjectAccessPoints,placeAccessPoints,digitalObjectURI,digitalObjectChecksum
pt_BR,"Entidade coletiva","Congresso Nacional Constituinte 1890-1891",,,,,,,,,,,,,,,,,,,,,,,,"Rio de Janeiro (DF) (1889-1960)",,
pt_BR,"Entidade coletiva","Câmara dos Deputados*",,,,,"1826 -",,,,,,,,"CNPJ 00.530.352/0001-59",,,,,,,,,,,,,
pt_BR,,"R. Barcellos",,,,,,,,,,,,,,,,,,,,,,,,,,
pt_BR,Pessoa,"Américo Lobo",,,"Américo Lobo Leite Pereira",,"☆ 28-06-1841 † 01-10-1903",,"Campanha (MG) - local de nascimento
Minas Gerais - local de eleição para Senador",,"Profissões: Advogado e Magistrado

Atuação Política:

- Deputado Geral, 1867 - 1868, MG;
- Constituinte, 1890 - 1891, MG;
- Senador, 1891-1893;",,,,,,,,,"Registro atualizado em 16-07-2021","Secretaria-Geral da Mesa, Coordenação de Arquivo e Coordenação de Biblioteca do Senado Federal. Biografia disponível no site do Senado Federal: https://www25.senado.leg.br/web/senadores/senador/-/perfil/1403","Atualizado por Amanda Nogueira (Segap/Coarq)",,,,"Campanha (MG)|Minas Gerais",,
pt_BR,Pessoa,"Frederico Serrano",,,"Frederico Guilherme de Souza Serrano",,"☆ 20-06-1842 † 31-07-1891",,"Pernambuco - local de nascimento.
Pernambuco - local de eleição para Senador.",,"Profissão: Militar

Atuação Política:

- Senador, 1890 - 1891, PE;
- Senador, 1891, PE.",,,,,,,,,"Atualizado em 27-05-2021","- Secretaria-Geral da Mesa, Coordenação de Arquivo e Coordenação de Biblioteca do Senado Federal. Biografia disponível no site do Senado Federal: https://www25.senado.leg.br/web/senadores/senador/-/perfil/1704","Atualizado por Amanda Nogueira (Segap/Coarq)",,,,Pernambuco,,
pt_BR,Pessoa,"Bellarmino Carneiro",,,,,,,"Pernambuco - local de eleição para deputado federal",,"Profissão: Jornalista e comerciante

Atuação política:
- Deputado Federal (Congresso Nacional Constituinte de 1890-91), 1890-1893, PE, Dt. Posse: 15-11-1890.",,,,BR-DFCD-1890-P1311,,,,,"Registro atualizado em 19-10-2020",,"Atualizado por Sabrina Santana (Segap/Coarq)",,,,Pernambuco,http://arquivohistorico02.camara.leg.br/uploads/r/null/2/e/c/2ec4eb29234a659b80cea72259301cb1f3e8201c0ce2ccba2f573ccffe112d85/Pernambuco_-_Belarmino_Carneiro.jpg,2ec4eb29234a659b80cea72259301cb1f3e8201c0ce2ccba2f573ccffe112d85
pt_BR,,"Francisco Amaral",,,"Chico Amaral",,,,,,,,,,,,,,,,,,,,,,,
pt_BR,Pessoa,"Ferreira Brandão",,,"Francisco Honório Ferreira Brandão",,,,"Campanha (MG) - local de nascimento
Minas Gerais - local de eleição para deputado federal",,"Profissão: Médico

Atuação política:
- Deputado Federal (Congresso Nacional Constituinte de 1890-91), 1890-1893, MG, Dt. Posse: 15-11-1890.",,,,BR-DFCD-1890-P1346,,,,,"Registro atualizado em 20-10-2020",,"Atualizado por Sabrina Santana (Segap/Coarq)",,,,"Campanha (MG)|Minas Gerais",http://arquivohistorico02.camara.leg.br/uploads/r/null/3/e/f/3ef1c09a38ef4926dda713a8a148c3982ddd18b5e125b55562ded954e2caf55f/FerreiraBrand__o_MinasGerais.jpg,3ef1c09a38ef4926dda713a8a148c3982ddd18b5e125b55562ded954e2caf55f
pt_BR,,Stochler,,,,,,,,,,,,,,,,,,,,,,,,,,
pt_BR,Pessoa,"José Hygino",,,"José Hygino Duarte Pereira ",,"☆ 22-01-1847 † 10-12-1901",,"Recife (PE) - local de nascimento.
Pernambuco - local de eleição para Senador.",,"Profissão: advogado

Atuação Política:

- Senador, 1890 - 1891, PE;
- Senador, 1891 - 1891, PE.",,,,,,,,,"Atualizado em 27-05-2021","- Secretaria-Geral da Mesa, Coordenação de Arquivo e Coordenação de Biblioteca do Senado Federal. Biografia disponível no site do Senado Federal: https://www25.senado.leg.br/web/senadores/senador/-/perfil/1930","Cadastrado por Amanda Nogueira (Segap/Coarq)",,,,"Pernambuco|Recife (PE)",,
pt_BR,Pessoa,"Coelho e Campos",,,"José Luiz Coelho e Campos",,"☆ 04-02-1843 † 13-10-1919",,"Divina Pastora (SE) - local de nascimento.
Sergipe - local de eleição para Deputado Geral e Senador.",,"Profissões: Proprietário Rural, Industrial e Advogado

Atuação Política:

- Deputado Geral, 1878 - 1881, SE;
- Deputado Geral, 1882 - 1884, SE;
- Deputado Geral, 1885, SE;
- Senador, 1890 - 1891, SE;
- Senador, 1891 - 1893, SE;
- Senador, 1894 - 1896, SE;
- Senador, 1897 - 1899, SE;
- Senador, 1900 - 1902, SE;
- Senador, 1903 - 1905, SE;
- Senador, 1906 - 1908, SE;
- Senador, 1909 - 1911, SE;
- Senador, 1912 - 1913, SE.",,,,,,,,,"Atualizado em 27-05-2021","- Secretaria-Geral da Mesa, Coordenação de Arquivo e Coordenação de Biblioteca do Senado Federal. Biografia disponível no site do Senado Federal: https://www25.senado.leg.br/web/senadores/senador/-/perfil/1947","Cadastrado por Amanda Nogueira (Segap/Coarq)",,,,"Divina Pastora (SE)|Sergipe",,
pt_BR,Pessoa,"Baptista da Motta",,,"João Baptista da Motta",,"☆ [?]  † [?]",,"Rio de Janeiro - local de nascimento
Rio de Janeiro - local de eleição para deputado federal",,"Profissão: Engenheiro Militar

Atuação política:
- Deputado Federal (Congresso Nacional Constituinte de 1890-91), 1891-1893, RJ, Dt. Posse: 15-06-1891;
- Deputado Federal, 1911-1912, RJ, Dt. Posse: 15-05-1911.",,,,BR-DFCD-1891-P1443,,,,,"Registro atualizado em 30-11-2020","BRASIL. CONGRESSO. Câmara dos Deputados. Nominata de Deputados brasileiros: 1890 a 1951: lista nominal. [S.l. : s.n., 19--?] 1 v.","Atualizado por Sabrina Santana (Segap/Coarq)",,,,"Rio de Janeiro",http://arquivohistorico02.camara.leg.br/uploads/r/null/f/0/f/f0f766b62b791510cea1c23efc64eeb6e2e53a8404ba3618b433d401cbbf7a95/BatistadaMota_RiodeJaneiro.jpg,f0f766b62b791510cea1c23efc64eeb6e2e53a8404ba3618b433d401cbbf7a95
pt_BR,Pessoa,"José Bevilacqua",,,"José Bevilacqua",,"☆ 18-03-1863 † 21-07-1930",,"Ceará - local de eleição para deputado federal",,"Profissões: Militar e engenheiro

Atuação política:
- Deputado Federal (Congresso Nacional Constituinte de 1890-91), 1890-1893, CE, Dt. Posse: 15-11-1890;
- Deputado Federal, 1894-1896, CE, Dt. Posse: 14-05-1894.",,,,BR-DFCD-1890-P1377,,,,,"Registro atualizado em 23-10-2020",,"Atualizado por Sabrina Santana (Segap/Coarq)",,,,Ceará,http://arquivohistorico02.camara.leg.br/uploads/r/null/3/3/7/337552f3839bdff20f344c588c15a69c07a3b17ca831390f9e27cda312972a2a/Cear___-_Jos___Bevilacqua.jpg,337552f3839bdff20f344c588c15a69c07a3b17ca831390f9e27cda312972a2a
pt_BR,,"Pereira de Vasconcellos",,,,,,,,,,,,,,,,,,,,,,,,,,
pt_BR,,"Comissão da Redação do Diário da Assembléia",,,,,,,,,,,,,,,,,,,,,,,,,,
pt_BR,"Entidade coletiva","Comissão de Redação do Diário da Assembleia",,,,,07.05.1823,"Criada em 07.05.1823  com 3 membros:
Cândido José de Araújo Viana; Antônio Gonçalves Gomide; João Antônio Rodrigues de Carvalho.","Brasil, Rio de Janeiro (RJ)",,,"Sessão de 07.05.1823. Anais, 1823. Rio de Janeiro, 1874, v 1, p. 36, 1ª col.",,,BRAC1823C7,"Comissão da Redação do Diário da Assembléia - da Assembleia Constituinte de 1823",,,,,,,,,,,,
pt_BR,Pessoa,"Alvares da Silva",,,"Silvestre Álvares da Silva",,"☆ 31-12-1773 † [?]",,"Goiás - local de eleição para Deputado Federal",,"Profissão: Padre

Atuação política:

- Deputado da Assembleia Geral Constituinte e Legislativa do Império do Brasil de 1823, GO. Tomou posse em 14-07-1823.",,,,BR-DFCD-1823-P5,,,,,"Registro atualizado em 16-11-2020","BRASIL. CONGRESSO. Câmara dos Deputados. Nominata de Deputados brasileiros: 1823: lista nominal.","Registro atualizado por Thiago Borges (Segap/Coarq)",,,,Goiás,,
pt_BR,Pessoa,"Araujo Lima",,,"Pedro de Araújo Lima|Marquês de Olinda",,"☆ 22-12-1793   † 07-06-1870.",,"Pernambuco - local de nascimento
Pernambuco - local de eleição para deputado federal",,"Profissões: Doutor em Cânones, Marquez de Olinda e Regente do Império.

Atuação política:
- Deputado da Assembleia Geral Constituinte e Legislativa do Império do Brasil de 1823, PE;
- Deputado Federal, 1826-1829, PE, Dt. Posse: 25/06/1828;
- Deputado Federal, 1830-1833, PE, Dt. Posse: 01/05/1830;
- Deputado Federal, 1834-1837, PE, Dt. Posse: 03/05/1834.",,,,BR-DFCD-1823-P10,,,,,"Registro atualizado em 28-11-2020","BRASIL. Congresso. Câmara dos Deputados. Centro de Documentação e Informação. Nominata de deputados brasileiros. 1823. [Brasília], s.d.","Atualizado por Sabrina Santana (Segap/Coarq)",,,,Pernambuco,,
pt_BR,Pessoa,"Carneiro de Campos",,,"José Joaquim Carneiro de Campos",,"☆ 04-03-1768 † [?]",,"Salvador (BA) - local de nascimento
Rio de Janeiro - local de eleição para deputado federal",,"Profissões: Conselheiro do Estado e Doutor em Direito

Atuação política:
- Deputado da Assembleia Geral Constituinte e Legislativa do Império do Brasil de 1823, RJ.",,,,BR-DFCD-1823-P21,,,,,"Registro atualizado em 28-11-2020","BRASIL. CONGRESSO. Câmara dos Deputados. Nominata de Deputados brasileiros: 1823: lista nominal.","Atualizado por Sabrina Santana (Segap/Coarq)",,,,"Salvador (BA)|Rio de Janeiro",,
pt_BR,Pessoa,"Carneiro da Cunha",,,"Joaquim Manuel Carneiro da Cunha",,"☆ 1796 † [?]",,"Pernambuco - local de nascimento
Paraíba - local de eleição para deputado federal",,"Profissão: Proprietário Rural

Atuação política:
- Deputado da  Assembleia Geral Constituinte e Legislativa do Império do Brasil de 1823, PB.
- Deputado Federal, 1830-1833, PB, Dt. Posse: 03/05/1830;
- Deputado Federal, 1839-1841, PB, Dt. Posse: 30/04/1839;
- Deputado Federal, 1843-1844, PB, Dt. Posse: 01/01/1843;
- Deputado Federal, 1850-1852, PB, Dt. Posse: 01/01/1850.",,,,BR-DFCD-1823-P20,,,,,"Registro atualizado em 28-11-2020","BRASIL. CONGRESSO. Câmara dos Deputados. Nominata de Deputados brasileiros: 1823: lista nominal.","Atualizado por Sabrina Santana (Segap/Coarq)",,,,Pernambuco|Paraíba,,
pt_BR,Pessoa,Maia,,,"José Antônio da Silva Maia",,"☆ 06-10-1789   † 03-10-1853.",,"Porto, Portugal - local de nascimento
Minas Gerais - local de eleição para deputado federal",,"Profissão: Magistrado

Atuação política:
- Deputado da Assembleia Geral Constituinte e Legislativa do Império do Brasil de 1823, MG;
- Deputado Federal, 1826-1829, MG, Dt. Posse: 06/05/1826;
- Deputado Federal, 1833, MG.",,,,BR-DFCD-1823-P50,,,,,"Registro atualizado em 29-11-2020","BRASIL. CONGRESSO. Câmara dos Deputados. Nominata de Deputados brasileiros: 1823: lista nominal.","Atualizado por Sabrina Santana (Segap/Coarq)",,,,"Porto, Portugal|Minas Gerais",,
pt_BR,Pessoa,Alencar,,," José Martiniano de Alencar",,"☆ 27-10-1798 † [?]",,"Ceará - local de nascimento
Ceará - local de eleição para Deputado Federal",,"Profissão: Padre

Atuação política:

- Deputado da Assembleia Geral Constituinte e Legislativa do Império do Brasil de 1823, CE.
- Deputado Federal, 1830-1833, CE, . Dt. Posse: 01/05/1830.",,,,BR-DFCD-1823-P3,,,,,"Registro atualizado em 16-11-2020","BRASIL. CONGRESSO. Câmara dos Deputados. Nominata de Deputados brasileiros: 1823: lista nominal.","Registro atualizado por Thiago Borges (Segap/Coarq)",,,,Ceará,,
pt_BR,Pessoa,Vergueiro,,," Nicolao Pereira de Campos Vergueiro",,"☆ 20-12-1778  † 17-09-1839.",,"Bragança, Portugal- local de nascimento.
São Paulo - local de eleição para deputado federal.",,"Profissões: Advogado, Produtor Rural, Político e Magistrado.

Atuação Política:
- Membro da regência provisória;
- Deputado da Assembleia Geral Constituinte e Legislativa do Império do Brasil de 1823, SP. Dt. Posse: 01-07-1823;
- Deputado da Câmara dos Deputados na 1ª Legislatura, de 1826 a 1829, SP. Sendo nomeado senador em maio de 1828, foi substituído na sessão de 1829 pelo desembargador João de Medeiros Gomes;
- Deputado Federal, 1826-1829, SP, Dt. Posse: 06-05-1826.",,,,BR-DFCD-1823-P85,,,,,"Registro atualizado em 20-11-2020","BRASIL. Congresso. Câmara dos Deputados. Centro de Documentação e Informação. Nominata de deputados brasileiros. 1823. [Brasília], s.d. (folhas datilografadas).","Atualizado por Amanda Nogueira (Segap/Coarq)",,,,"São Paulo|Portugal",,
pt_BR,Pessoa,Gama,,,"Bernado José da Gama",,"☆ 20-08-1782 † [?]",,"Recife (PE) - local de nascimento
Pará - local de eleição para deputado federal
Pernambuco - local de eleição para deputado federal",,"Profissões: Bacharel em Direito e Magistrado

Atuação política:
- Deputado da Assembleia Geral Constituinte e Legislativa do Império do Brasil de 1823. PE;
- Deputado Federal, 1834-1837, PA, Dt. Posse: 03/05/1834;
- Deputado Federal, 1846-1847, PE, Dt. Posse: 27/08/1846.",,,,BR-DFCD-1823-P43,,,,,"Registro atualizado em 28-11-2020","BRASIL. CONGRESSO. Câmara dos Deputados. Nominata de Deputados brasileiros: 1823: lista nominal.","Atualizado por Sabrina Santana (Segap/Coarq)",,,,"Recife (PE)|Pará|Pernambuco",,
pt_BR,Pessoa,Ornellas,,,"Manoel Joaquim de Ornellas",,"☆ [?]  † 10-07-1830",,"Ilha da Madeira, Portugal - local de nascimento
São Paulo - local de eleição para deputado federal",,"Profissão: Bacharel em Direito

Atuação política:
- Deputado da Assembleia Geral Constituinte e Legislativa do Império do Brasil de 1823, SP;
- Deputado Federal, 1826-1829, SP, Dt. Posse: 06/05/1826;
- Deputado Federal, 1830-1833, SP, Dt. Posse: 01/05/1830.",,,,BR-DFCD-1823-P59,,,,,"Registro atualizado em 29-11-2020","BRASIL. CONGRESSO. Câmara dos Deputados. Nominata de Deputados brasileiros: 1823: lista nominal.","Atualizado por Sabrina Santana (Segap/Coarq)",,,,"Ilha da Madeira, Portugal|São Paulo",,
pt_BR,Pessoa,"Costa Carvalho",,,"José da Costa Carvalho|Marquez de Mont'Alegre",,"☆ 07-02-1796   † 18-09-1860.",,"Salvador (BA) - local de nascimento
Bahia - local de eleição para deputado federal
São Paulo - local de eleição para deputado federal",,"Profissão: Marquez de Mont'Alegre

Atuação política:
- Deputado da Assembleia Geral Constituinte e Legislativa do Império do Brasil de 1823, BA;
- Deputado Federal, 1826-1829, BA, Dt. Posse: 30/05/1826;
- Deputado Federal, 1830-1833, BA, Dt. Posse: 01/05/1830;
- Deputado Federal, 1838-1841, SP, Dt. Posse: 19/05/1838.",,,,BR-DFCD-1823-P27,,,,,"Registro atualizado em 28-11-2020","BRASIL. CONGRESSO. Câmara dos Deputados. Nominata de Deputados brasileiros: 1823: lista nominal.","Atualizado por Sabrina Santana (Segap/Coarq)",,,,"Salvador (BA)|Bahia|São Paulo",,
pt_BR,Pessoa,"Lopes Gama",,,"Caetano Maria Lopes Gama|Visconde de Maranguape",,"☆ 05-08-1795   † 21-06-1864.",,"Recife (PE) - local de nascimento
Alagoas - local de eleição para deputado federal
Pernambuco - local de eleição para deputado federal
Goiás - local de eleição para deputado federal",,"Profissões: Bacharel em Direito, Magistrado e Conselheiro do Estado

Atuação política:
- Deputado da Assembleia Geral Constituinte e Legislativa do Império do Brasil de 1823, AL;
- Deputado Federal, 1828-1829, PE, Dt. Posse: 25/04/1828;
- Deputado Federal, 1831-1833, GO, Dt. Posse: 12/04/1831.",,,,BR-DFCD-1823-P48,,,,,"Registro atualizado em 29-11-2020","BRASIL. CONGRESSO. Câmara dos Deputados. Nominata de Deputados brasileiros: 1823: lista nominal.","Atualizado por Sabrina Santana (Segap/Coarq)",,,,"Recife (PE)|Alagoas|Pernambuco|Goiás",,
pt_BR,Pessoa,"Duarte Silva",,,"Diogo Duarte Silva",,"☆ 10-07-1779   † 24-05-1837.",,"Setubal, Portugal - local de nascimento
Santa Catarina - local de eleição para deputado federal",,"Atuação política:
- Deputado da Assembleia Geral Constituinte e Legislativa do Império do Brasil de 1823, SC.
- Deputado Federal, 1826-1829, SC, Dt. Posse: 06/05/1826;
- Deputado Federal, 1830-1833, SC, Dt. Posse: 04/05/1830;
- Deputado Federal, 1834-1837, SC, Dt. Posse: 06/05/1834.",,,,BR-DFCD-1823-P31,,,,,"Registro atualizado em 28-11-2020","BRASIL. CONGRESSO. Câmara dos Deputados. Nominata de Deputados brasileiros: 1823: lista nominal.","Atualizado por Sabrina Santana (Segap/Coarq)",,,,"Setubal, Portugal|Santa Catarina",,
pt_BR,Pessoa,"Mariano de Albuquerque",,," José Mariano de Albuquerque Cavalcanti",,"☆ 20-05-1772 † [?]",,"Ceará - local de nascimento
Ceará - local de eleição para deputado federal",,"Profissão: Militar

Atuação política:
- Deputado da Assembleia Geral Constituinte e Legislativa do Império do Brasil de 1823, CE;
- Deputado Federal, 1834-1837, CE, Dt. Posse: 03/05/1834;
- Deputado Federal, 1838-1841, CE, Dt. Posse: 03/05/1838.",,,,BR-DFCD-1823-P51,,,,,"Registro atualizado em 29-11-2020","BRASIL. CONGRESSO. Câmara dos Deputados. Nominata de Deputados brasileiros: 1823: lista nominal.","Atualizado por Sabrina Santana (Segap/Coarq)",,,,Ceará,,
pt_BR,Pessoa,Fortuna,,," Ignacio de Almeida Fortuna",,,,"Pernambuco - local de eleição para deputado federal",,"Profissão: Padre

Atuação política:
- Deputado da Assembleia Geral Constituinte e Legislativa do Império do Brasil de 1823, PE;
- Deputado Federal, 1830-1833, PE, Dt. Posse: 03/05/1830;
- Deputado Federal, 1834-1837, PE, Dt. Posse: 03/05/1834.",,,,BR-DFCD-1823-P38,,,,,"Registro atualizado em 28-11-2020","BRASIL. CONGRESSO. Câmara dos Deputados. Nominata de Deputados brasileiros: 1823: lista nominal.","Atualizado por Sabrina Santana (Segap/Coarq)",,,,Pernambuco,,
pt_BR,Pessoa,"Cavalcanti de Lacerda",,,"Manoel Ignácio Cavalcanti de Lacerda",,"☆ 06-09-1799 † [?]",,"Pernambuco - local de nascimento
Pernambuco - local de eleição para deputado federal
Maranhão - local de eleição para deputado federal",,"Profissões: Militar, Magistrado e Desembargador

Atuação política:
- Deputado da Assembleia Geral Constituinte e Legislativa do Império do Brasil de 1823, PE.
- Deputado Federal, 1832-1833, MA, Dt. Posse: 30/04/1832;
- Deputado Federal, 1838-1841, PE, Dt. Posse: 03/05/1838;
- Deputado Federal, 1843-1844, PE, Dt. Posse: 01/01/1843.",,,,BR-DFCD-1823-P23,,,,,"Registro atualizado em 28-11-2020","BRASIL. CONGRESSO. Câmara dos Deputados. Nominata de Deputados brasileiros: 1823: lista nominal.","Atualizado por Sabrina Santana (Segap/Coarq)",,,,Pernambuco|Maranhão,,
pt_BR,Pessoa,"Almeida e Albuquerque",,,"Manoel Caetano de Almeida e Albuquerque",,"☆ 1780   † 14-10-1844.",,"Pernambuco - local de nascimento
Pernambuco - local de eleição para Deputado Federal",,"Profissão: Magistrado

Atuação política:

- Deputado da Assembleia Geral Constituinte e Legislativa do Império do Brasil de 1823, PE;
- Deputado Federal, 1826-1829, PE, . Dt. Posse: 06/05/1826. Nomeado senador em junho de 1826, foi substituído na sessão de 1829 por Francisco de Paula Cavalcanti de Albuquerque, depois Barão de Suassuna.",,,,BR-DFCD-1823-P4,,,,,"Registro atualizado em 16-11-2020","BRASIL. CONGRESSO. Câmara dos Deputados. Nominata de Deputados brasileiros: 1823: lista nominal.","Registro atualizado por Thiago Borges (Segap/Coarq)",,,,Pernambuco,,
pt_BR,Pessoa,"Carvalho e Melo",,,"Luíz José de Carvalho e Mello",,"☆ 06-05-1764 † [?]",,"Salvador (BA) - local de nascimento
Bahia - local de eleição para deputado federal",,"Profissões: Juiz, Conselheiro do Estado e Desembargador

Atuação política:
- Deputado da  Assembleia Geral Constituinte e Legislativa do Império do Brasil de 1823, BA.",,,,BR-DFCD-1823-P22,,,,,"Registro atualizado em 28-11-2020","BRASIL. CONGRESSO. Câmara dos Deputados. Nominata de Deputados brasileiros: 1823: lista nominal.","Atualizado por Sabrina Santana (Segap/Coarq)",,,,"Salvador (BA)|Bahia",,
pt_BR,Pessoa,"Rodrigues da Costa",,,"Manoel Rodrigues da Costa",,"☆ 1754 † [?]",,"São João Del Rei (MG) - local de nascimento.",,"Profissão: Padre.

Atuação Política:
- Deputado da Assembleia Geral Constituinte e Legislativa do Império do Brasil de 1823, MG;
- Deputado da Câmara dos Deputados na 1ª Legislatura, de 1826 a 1829, MG. Não tomou assento e foi substituído pelo vigário Joaquim José Lopes Mendes Ribeiro;",,,,BR-DFCD-1823-P74,,,,,"Registro atualizado em 20-11-2020","BRASIL. Congresso. Câmara dos Deputados. Centro de Documentação e Informação. Nominata de deputados brasileiros. 1823. [Brasília], s.d. (folhas datilografadas).","Atualizado por Amanda Nogueira (Segap/Coarq)",,,,"São João del Rei (MG)",,
